seed,template,own_model,phi_max,num_fit_families,num_cal_families,num_fit_candidates,num_cal_candidates,template_count
6,a {category} separated from other objects,True,2.871287128712871,12,2,521,69,100
6,a photo of a {category},True,2.6526315789473682,10,1,225,10,100
6,the {category} in this image,False,12.47763936937928,9,4,170,75,100
6,a distant {category},True,4.714285714285714,9,2,146,13,100
6,a bright {category},True,3.8780487804878048,9,1,294,26,100
6,a lying {category},True,2.5230769230769234,6,1,149,41,100
6,a {category} partly hidden,True,3.2884615384615388,6,5,256,215,100
6,a full view of a {category},True,3.010169491525424,9,2,257,23,100
6,a {category} near equipment,True,3.8125,8,2,159,37,100
6,a {category} overlapping another object,False,12.47763936937928,6,3,90,171,100
6,a sharp {category},True,1.786046511627907,9,2,171,54,100
6,a {category} near shadows,True,4.9361702127659575,6,1,203,3,100
6,a low-resolution view of a {category},True,4.734939759036145,10,3,346,80,100
6,a partial view of a {category},True,2.3868131868131868,15,2,474,102,100
6,a {category} on a table,True,4.7272727272727275,6,2,92,39,100
6,a {category} in open space,True,7.777777777777777,10,3,161,35,100
6,a large {category},False,12.47763936937928,14,2,219,100,100
6,a single {category},True,5.372903225806452,13,5,689,94,100
6,a {category} in the scene,True,4.825263157894737,13,5,508,160,100
6,a {category} near furniture,True,3.5388349514563107,14,2,429,19,100
6,a {category} with neutral color,True,2.9454545454545458,8,5,141,250,100
6,a {category} in high contrast,True,2.8289473684210527,8,0,96,0,100
6,a moving {category},True,10.646341463414634,11,3,277,70,100
6,a {category} fully inside the frame,False,12.47763936937928,8,1,221,14,100
6,a {category} near food,True,2.8902439024390243,10,5,147,94,100
6,a {category} near a vehicle,True,4.685185185185185,9,0,223,0,100
6,a parked {category},False,12.47763936937928,6,1,279,5,100
6,a {category} in profile,True,2.58,7,2,117,60,100
6,a {category} near a road,True,4.675000000000001,5,4,165,42,100
6,a {category} at medium scale,True,7.8431372549019605,10,1,211,21,100
6,a {category} at the left side,True,3.625,13,2,247,25,100
6,a {category} at the right side,True,1.76,12,4,139,126,100
6,a photographic {category},True,3.4534883720930227,6,2,175,24,100
6,a {category} at the top of the image,True,3.7857142857142856,10,4,184,170,100
6,a {category} in front of a wall,True,11.084337349397591,9,2,329,61,100
6,a {category} at small scale,True,4.58695652173913,5,1,187,3,100
6,a stacked {category},True,4.213836477987422,8,0,143,0,100
6,a zoomed view of a {category},True,2.288172043010753,9,2,465,117,100
6,a real-world {category},True,1.92,9,1,168,7,100
6,an image showing a {category},True,2.013333333333333,8,11,131,411,100
6,a wide-angle view with a {category},False,12.47763936937928,6,7,107,94,100
6,a photo containing a {category},False,12.47763936937928,8,3,429,62,100
6,a picture with a {category},True,3.2933333333333334,10,4,424,25,100
6,a {category} on the ground,False,12.47763936937928,9,1,145,29,100
6,a {category} among other objects,True,7.777777777777779,7,1,198,21,100
6,a sitting {category},True,4.457831325301205,11,2,331,164,100
7,a {category} near the edge of the image,False,13.830281476997579,7,2,153,28,100
7,a hanging {category},True,3.342857142857143,8,1,278,19,100
7,a {category} near water,False,13.830281476997579,12,4,269,127,100
7,a side view of a {category},True,1.8333333333333333,6,2,110,30,100
7,a {category} under daylight,True,3.063529411764706,12,3,375,67,100
7,a blurry {category},True,3.811965811965812,12,7,626,126,100
7,a scene featuring a {category},False,13.830281476997579,8,2,231,13,100
7,a natural image of a {category},True,6.714285714285714,8,2,244,38,100
7,a standing {category},True,3.06,8,2,186,18,100
7,a {category} seen from below,True,2.5384615384615383,10,4,200,191,100
7,a {category} seen from above,True,3.259090909090909,10,1,408,19,100
7,a {category} next to a wall,True,3.4615384615384612,8,3,111,75,100
7,a cropped view of a {category},True,5.420081967213115,19,4,491,57,100
7,a surveillance-style view of a {category},False,13.830281476997579,9,2,189,115,100
7,a clear photo of a {category},True,2.376923076923077,9,4,190,34,100
7,a {category} outdoors,True,3.3392857142857144,7,5,167,63,100
7,a {category} without occlusion,True,2.7473684210526317,8,3,78,43,100
7,a {category} far from the camera,True,8.231292517006803,9,5,211,97,100
7,a nearby {category},False,13.830281476997579,6,2,219,12,100
7,a {category} at the bottom of the image,True,6.810035842293908,14,4,410,24,100
7,a {category} with strong color,True,3.9795918367346936,7,3,223,61,100
7,a {category} inside a room,True,4.9523809523809526,10,3,465,120,100
7,a {category} near the camera,False,13.830281476997579,7,4,145,206,100
7,a {category} near an animal,True,3.0305084745762714,8,3,259,50,100
7,a front view of a {category},True,7.9437229437229435,8,4,322,87,100
7,a {category} turned away,False,4.434709821428572,10,1,384,34,100
7,a high-resolution view of a {category},True,3.6887755102040813,6,3,210,63,100
7,a {category} near text or signs,True,6.092896174863387,12,0,210,0,100
7,a {category} object,True,4.518518518518518,5,4,218,109,100
7,a visible {category} in the scene,True,4.891891891891892,8,1,158,20,100
7,a {category} on a shelf,False,13.830281476997579,10,2,242,30,100
7,a {category} with occlusion,True,10.943396226415095,8,2,209,5,100
7,a {category} with visible outline,True,3.8000000000000003,9,3,500,29,100
7,a dark {category},True,2.976923076923077,6,8,113,286,100
7,a natural {category},True,3.853846153846154,14,4,289,76,100
7,a {category} in the background,True,3.8088235294117645,8,4,241,151,100
7,a close-up of a {category},True,4.983050847457627,8,0,255,0,100
7,a {category} in clutter,True,3.3035714285714284,15,3,332,88,100
7,a {category} facing the camera,True,3.025974025974026,14,2,638,52,100
7,an actual {category},True,2.2074074074074073,10,1,254,7,100
7,a {category} near a building,False,13.830281476997579,7,1,244,90,100
7,a tiny {category},True,3.7105263157894735,7,4,245,95,100
7,a {category} in low contrast,True,3.65,16,1,456,43,100
7,a clean view of a {category},False,13.830281476997579,5,4,166,168,100
7,a messy view of a {category},True,4.066666666666666,6,2,209,25,100
7,a {category} near vegetation,False,13.830281476997579,9,5,301,159,100
7,a small {category} near the center,True,3.133064516129032,13,4,235,37,100
7,a {category} beside a person,True,6.766169154228855,11,1,249,26,100
7,a {category} with clear shape,False,13.830281476997579,6,3,147,80,100
7,a {category} cropped by the frame,True,3.581632653061224,11,2,205,79,100
7,a man-made {category},True,7.837837837837839,9,4,153,98,100
7,a {category} at large scale,True,5.425531914893617,12,1,444,6,100
7,a real {category},True,3.2265306122448982,9,3,465,55,100
7,a {category} in the foreground,True,3.777272727272727,6,1,240,31,100
7,a {category} separated from other objects,True,2.4134831460674158,10,3,329,248,100
7,a photo of a {category},True,3.7874999999999996,8,6,176,69,100
7,the {category} in this image,False,13.830281476997579,5,4,75,103,100
7,a distant {category},True,3.8125,5,4,57,58,100
7,a bright {category},True,2.9342465753424656,9,1,312,23,100
7,a lying {category},True,8.196428571428571,6,2,159,7,100
7,a {category} partly hidden,False,4.434709821428572,4,5,142,115,100
7,a full view of a {category},True,2.9,6,1,152,13,100
7,a {category} near equipment,True,3.2187500000000004,7,4,101,128,100
7,a {category} overlapping another object,False,13.830281476997579,12,1,267,38,100
7,a sharp {category},False,13.830281476997579,10,2,166,43,100
7,a {category} near shadows,True,5.027027027027027,4,1,161,22,100
7,a low-resolution view of a {category},True,2.4931034482758623,7,5,219,164,100
7,a partial view of a {category},False,13.830281476997579,15,2,534,26,100
7,a {category} on a table,True,5.370370370370371,6,2,56,39,100
7,a {category} in open space,True,5.222222222222222,9,3,202,32,100
7,a large {category},True,2.22,14,5,283,73,100
7,a single {category},True,9.333333333333334,12,10,471,434,100
7,a {category} in the scene,True,11.0,13,3,516,180,100
7,a {category} near furniture,True,4.341463414634147,11,6,320,84,100
7,a {category} with neutral color,True,8.046875,10,4,271,143,100
7,a {category} in high contrast,True,6.1875,7,1,99,10,100
7,a moving {category},True,7.491039426523297,12,2,373,202,100
7,a {category} fully inside the frame,False,13.830281476997579,9,4,240,56,100
7,a {category} near food,True,5.878378378378379,12,2,249,65,100
7,a {category} near a vehicle,True,3.6956521739130435,9,1,160,57,100
7,a parked {category},False,13.830281476997579,6,3,319,63,100
7,a {category} in profile,True,2.1100000000000003,10,1,181,7,100
7,a {category} near a road,True,5.87962962962963,8,2,121,65,100
7,a {category} at medium scale,True,8.02469135802469,7,3,115,96,100
7,a {category} at the left side,True,3.40625,10,4,210,79,100
7,a {category} at the right side,True,3.472222222222222,12,6,222,84,100
7,a photographic {category},False,13.830281476997579,3,3,34,32,100
7,a {category} at the top of the image,True,3.689189189189189,7,4,159,416,100
7,a {category} in front of a wall,False,4.434709821428572,4,8,109,311,100
7,a {category} at small scale,True,6.7555555555555555,9,1,329,4,100
7,a stacked {category},True,2.901785714285714,8,1,144,11,100
7,a zoomed view of a {category},True,3.7,6,2,193,161,100
7,a real-world {category},True,1.9846153846153847,11,1,224,13,100
7,an image showing a {category},True,3.5851648351648353,14,5,382,90,100
7,a wide-angle view with a {category},False,13.830281476997579,6,6,67,124,100
7,a photo containing a {category},False,13.830281476997579,8,2,257,134,100
7,a picture with a {category},True,5.254901960784314,7,5,231,173,100
7,a {category} on the ground,True,3.25531914893617,9,1,150,21,100
7,a {category} among other objects,True,3.16875,9,0,290,0,100
7,a sitting {category},True,8.382352941176471,12,4,626,191,100
8,a {category} near the edge of the image,True,2.9647058823529417,8,3,146,85,100
8,a hanging {category},False,12.41307863351526,9,4,333,122,100
8,a {category} near water,True,4.627118644067797,11,3,242,154,100
8,a side view of a {category},False,12.41307863351526,6,4,109,86,100
8,a {category} under daylight,True,2.1975903614457835,12,1,387,21,100
8,a blurry {category},True,5.505494505494506,17,2,805,33,100
8,a scene featuring a {category},False,12.41307863351526,7,2,195,22,100
8,a natural image of a {category},True,5.968253968253968,7,6,168,201,100
8,a standing {category},True,6.532258064516129,8,5,225,148,100
8,a {category} seen from below,True,3.5234375,15,1,397,8,100
8,a {category} seen from above,True,5.1764705882352935,9,2,304,111,100
8,a {category} next to a wall,True,9.0,11,4,220,44,100
8,a cropped view of a {category},True,5.320512820512821,15,3,326,70,100
8,a surveillance-style view of a {category},False,12.41307863351526,11,4,372,57,100
8,a clear photo of a {category},True,4.9655172413793105,8,5,125,94,100
8,a {category} outdoors,True,3.3,7,3,99,41,100
8,a {category} without occlusion,False,12.41307863351526,8,4,78,31,100
8,a {category} far from the camera,True,7.816091954022989,12,3,240,42,100
8,a nearby {category},False,5.387496770084068,2,4,175,22,100
8,a {category} at the bottom of the image,True,6.497844827586207,15,2,559,82,100
8,a {category} with strong color,False,12.41307863351526,6,1,170,59,100
8,a {category} inside a room,True,6.033333333333334,11,4,342,273,100
8,a {category} near the camera,True,2.048,11,2,331,20,100
8,a {category} near an animal,False,12.41307863351526,8,3,285,51,100
8,a front view of a {category},True,7.989417989417989,9,1,265,14,100
8,a {category} turned away,False,12.41307863351526,9,5,315,162,100
8,a high-resolution view of a {category},True,6.666666666666667,6,4,162,132,100
8,a {category} near text or signs,True,4.097560975609756,8,4,153,56,100
8,a {category} object,True,3.75,7,3,218,119,100
8,a visible {category} in the scene,True,8.575757575757576,10,0,244,0,100
8,a {category} on a shelf,False,12.41307863351526,11,4,252,83,100
8,a {category} with occlusion,True,3.7500000000000004,5,6,88,169,100
8,a {category} with visible outline,True,3.3322632423756016,10,4,621,46,100
8,a dark {category},True,9.798387096774192,10,5,225,125,100
8,a natural {category},True,9.69512195121951,9,5,294,80,100
8,a {category} in the background,True,4.2298850574712645,9,2,333,12,100
8,a close-up of a {category},True,2.535,4,2,153,71,100
8,a {category} in clutter,True,3.782608695652174,11,7,202,204,100
8,a {category} facing the camera,True,10.427350427350428,11,2,445,63,100
8,an actual {category},True,2.6545454545454548,6,4,131,62,100
8,a {category} near a building,True,9.425675675675675,6,2,261,73,100
8,a tiny {category},False,12.41307863351526,7,3,295,39,100
8,a {category} in low contrast,True,4.612903225806452,16,5,380,226,100
8,a clean view of a {category},True,2.1527272727272724,7,3,253,150,100
8,a messy view of a {category},True,3.813380281690141,7,4,312,139,100
8,a {category} near vegetation,False,12.41307863351526,7,8,263,194,100
8,a small {category} near the center,False,12.41307863351526,7,4,71,77,100
8,a {category} beside a person,True,4.425531914893616,9,4,187,108,100
8,a {category} with clear shape,False,12.41307863351526,7,0,262,0,100
8,a {category} cropped by the frame,True,6.214285714285714,9,2,231,48,100
8,a man-made {category},True,5.255813953488372,8,3,195,41,100
8,a {category} at large scale,True,5.2025316455696204,11,1,354,4,100
8,a real {category},True,2.251851851851852,7,1,385,61,100
8,a {category} in the foreground,True,3.1358490566037736,7,2,238,33,100
8,a {category} separated from other objects,False,12.41307863351526,10,3,422,70,100
8,a photo of a {category},False,12.41307863351526,6,5,167,61,100
8,the {category} in this image,True,3.1333333333333333,10,3,202,43,100
8,a distant {category},True,4.4411764705882355,10,1,135,6,100
8,a bright {category},True,3.05625,7,2,141,54,100
8,a lying {category},True,5.217391304347826,8,2,213,14,100
8,a {category} partly hidden,True,3.3394736842105264,9,2,359,61,100
8,a full view of a {category},True,6.617647058823529,5,3,125,37,100
8,a {category} near equipment,True,3.545454545454546,5,5,74,148,100
