seed,alpha,iou_thresh,n_candidates,n_clusters,compression_ratio,mean_cluster_size,max_cluster_size,nms_rej,nms_fp,nms_tp,nms_tp_members,nms_fdp_pooled,nms_family_fdp_mean,nms_recall_cluster,nms_recall_members,base_rej,base_fp,base_tp,base_fdp_pooled,base_family_fdp_mean,base_recall,total_tp_clusters,nms_hit_tp_clusters,base_hit_tp_clusters,nms_recall_object,base_recall_object
14,0.15,0.5,6040,1842,0.30496688741721856,3.2790445168295332,31,22,0,22,124,0.0,0.0,0.01478494623655914,0.08333333333333333,53,0,53,0.0,0.0,0.035618279569892476,349,22,53,0.06303724928366762,0.1518624641833811
14,0.2,0.5,6040,1842,0.30496688741721856,3.2790445168295332,31,36,0,36,200,0.0,0.0,0.024193548387096774,0.13440860215053763,58,0,58,0.0,0.0,0.038978494623655914,349,36,58,0.10315186246418338,0.166189111747851
15,0.05,0.5,4899,1442,0.29434578485405183,3.397364771151179,33,7,0,7,30,0.0,0.0,0.0056179775280898875,0.024077046548956663,17,1,16,0.058823529411764705,0.0027624309392265192,0.012841091492776886,263,7,16,0.026615969581749048,0.060836501901140684
15,0.1,0.5,4899,1442,0.29434578485405183,3.397364771151179,33,22,1,21,110,0.045454545454545456,0.0027624309392265192,0.016853932584269662,0.08828250401284109,40,1,39,0.025,0.0027624309392265192,0.03130016051364366,263,21,39,0.07984790874524715,0.1482889733840304
15,0.15,0.5,4899,1442,0.29434578485405183,3.397364771151179,33,35,1,34,178,0.02857142857142857,0.0027624309392265192,0.027287319422150885,0.14285714285714285,69,1,68,0.014492753623188406,0.0027624309392265192,0.05457463884430177,263,34,68,0.12927756653992395,0.2585551330798479
15,0.2,0.5,4899,1442,0.29434578485405183,3.397364771151179,33,48,1,47,246,0.020833333333333332,0.0027624309392265192,0.0377207062600321,0.19743178170144463,79,2,77,0.02531645569620253,0.008287292817679558,0.06179775280898876,263,47,78,0.17870722433460076,0.2965779467680608
16,0.05,0.5,5881,1849,0.31440231253188233,3.1806381828015144,33,12,0,12,60,0.0,0.0,0.008253094910591471,0.04126547455295736,31,0,31,0.0,0.0,0.021320495185694635,338,12,31,0.03550295857988166,0.09171597633136094
16,0.1,0.5,5881,1849,0.31440231253188233,3.1806381828015144,33,31,0,31,170,0.0,0.0,0.021320495185694635,0.11691884456671252,56,0,56,0.0,0.0,0.03851444291609354,338,31,56,0.09171597633136094,0.16568047337278108
16,0.15,0.5,5881,1849,0.31440231253188233,3.1806381828015144,33,43,0,43,241,0.0,0.0,0.029573590096286108,0.1657496561210454,67,0,67,0.0,0.0,0.04607977991746905,338,43,67,0.12721893491124261,0.19822485207100593
16,0.2,0.5,5881,1849,0.31440231253188233,3.1806381828015144,33,45,0,45,251,0.0,0.0,0.030949105914718018,0.17262723521320494,76,0,76,0.0,0.0,0.052269601100412656,338,45,76,0.13313609467455623,0.22485207100591717
17,0.05,0.5,5244,1832,0.3493516399694889,2.8624454148471616,29,9,0,9,57,0.0,0.0,0.006736526946107785,0.04266467065868264,15,0,15,0.0,0.0,0.01122754491017964,330,9,15,0.02727272727272727,0.045454545454545456
