seed,alpha,iou_thresh,n_candidates,n_clusters,compression_ratio,mean_cluster_size,max_cluster_size,nms_rej,nms_fp,nms_tp,nms_tp_members,nms_fdp_pooled,nms_family_fdp_mean,nms_recall_cluster,nms_recall_members,base_rej,base_fp,base_tp,base_fdp_pooled,base_family_fdp_mean,base_recall,total_tp_clusters,nms_hit_tp_clusters,base_hit_tp_clusters,nms_recall_object,base_recall_object
7,0.1,0.5,5691,3983,0.6998769987699877,1.428822495606327,44,133,6,127,150,0.045112781954887216,0.0035692116697703287,0.2,0.23622047244094488,136,3,133,0.022058823529411766,0.0029484792054624456,0.2094488188976378,419,127,131,0.3031026252983294,0.3126491646778043
7,0.15,0.5,5691,3983,0.6998769987699877,1.428822495606327,44,151,9,142,170,0.059602649006622516,0.007138423339540657,0.22362204724409449,0.2677165354330709,159,7,152,0.0440251572327044,0.006052141527001862,0.23937007874015748,419,142,149,0.33890214797136037,0.3556085918854415
7,0.2,0.5,5691,3983,0.6998769987699877,1.428822495606327,44,168,9,159,193,0.05357142857142857,0.0062073246430788325,0.2503937007874016,0.30393700787401573,167,10,157,0.059880239520958084,0.009776536312849162,0.247244094488189,419,159,154,0.3794749403341289,0.36754176610978523
8,0.05,0.5,6956,4792,0.6889016676250719,1.4515859766277128,44,108,0,108,129,0.0,0.0,0.1534090909090909,0.18323863636363635,109,0,109,0.0,0.0,0.15482954545454544,451,108,106,0.2394678492239468,0.23503325942350334
8,0.1,0.5,6956,4792,0.6889016676250719,1.4515859766277128,44,122,1,121,149,0.00819672131147541,0.0006207324643078833,0.171875,0.21164772727272727,125,1,124,0.008,0.0006207324643078833,0.17613636363636365,451,121,121,0.2682926829268293,0.2682926829268293
8,0.15,0.5,6956,4792,0.6889016676250719,1.4515859766277128,44,133,3,130,163,0.022556390977443608,0.004345127250155183,0.1846590909090909,0.2315340909090909,134,2,132,0.014925373134328358,0.002482929857231533,0.1875,451,130,129,0.28824833702882485,0.2860310421286031
8,0.2,0.5,6956,4792,0.6889016676250719,1.4515859766277128,44,139,4,135,170,0.02877697841726619,0.0062073246430788325,0.19176136363636365,0.24147727272727273,147,4,143,0.027210884353741496,0.0062073246430788325,0.203125,451,135,140,0.29933481152993346,0.31042128603104213
9,0.05,0.5,6806,4574,0.6720540699382898,1.4879755137735025,40,92,3,89,105,0.03260869565217391,0.00558659217877095,0.12361111111111112,0.14583333333333334,97,3,94,0.030927835051546393,0.00558659217877095,0.13055555555555556,449,89,93,0.19821826280623608,0.2071269487750557
9,0.1,0.5,6806,4574,0.6720540699382898,1.4879755137735025,40,115,7,108,129,0.06086956521739131,0.010164494103041589,0.15,0.17916666666666667,120,5,115,0.041666666666666664,0.006414235464514795,0.1597222222222222,449,108,113,0.24053452115812918,0.2516703786191537
9,0.15,0.5,6806,4574,0.6720540699382898,1.4879755137735025,40,133,10,123,151,0.07518796992481203,0.010117939168218498,0.17083333333333334,0.20972222222222223,139,10,129,0.07194244604316546,0.010138630250362095,0.17916666666666667,449,123,126,0.2739420935412027,0.2806236080178174
9,0.2,0.5,6806,4574,0.6720540699382898,1.4879755137735025,40,150,13,137,170,0.08666666666666667,0.013842333954065799,0.19027777777777777,0.2361111111111111,162,14,148,0.08641975308641975,0.016618700976242875,0.20555555555555555,449,137,144,0.3051224944320713,0.3207126948775056
