seed,template,alpha,cal_null_count,tmpl_phi_max,tmpl_C_m,global_phi_max,global_C_m,global_m,fit_phi_max,mean_K,median_K,T1_global,T1_tmpl,phi_max_below_T1_global,phi_max_below_T1_tmpl
4,a visible {cat} in the scene,0.15,355,13.410026079397277,389.6644116247472,13.410026079397277,7931.491488964775,8190,13.410026079397277,20.653846153846153,7.5,135.6095418532944,245.7714224130717,True,True
4,a visible {cat} in the scene,0.2,355,13.410026079397277,389.6644116247472,13.410026079397277,7931.491488964775,8190,13.410026079397277,20.653846153846153,7.5,101.27426941982594,159.2221800658113,True,True
4,a {cat} in the scene,0.05,2666,13.410026079397277,2386.6947334691795,13.410026079397277,7931.491488964775,8190,13.410026079397277,57.95918367346939,43.0,1307.4936848934412,1834.8505185367326,True,True
4,a {cat} in the scene,0.1,2666,13.410026079397277,2386.6947334691795,13.410026079397277,7931.491488964775,8190,13.410026079397277,57.95918367346939,43.0,603.9654715038372,662.6920449197296,True,True
4,a {cat} in the scene,0.15,2666,13.410026079397277,2386.6947334691795,13.410026079397277,7931.491488964775,8190,13.410026079397277,57.95918367346939,43.0,392.67649972343145,404.36887466047443,True,True
4,a {cat} in the scene,0.2,2666,13.410026079397277,2386.6947334691795,13.410026079397277,7931.491488964775,8190,13.410026079397277,57.95918367346939,43.0,290.9067828548473,290.95288767684855,True,True
4,a {cat} object,0.05,771,5.050529302630143,615.8730445154235,13.410026079397277,7931.491488964775,8190,13.410026079397277,28.48,12.0,592.7752843459648,1733.207935553287,True,True
4,a {cat} object,0.1,771,5.050529302630143,615.8730445154235,13.410026079397277,7931.491488964775,8190,13.410026079397277,28.48,12.0,285.7110591759844,360.0177403078667,True,True
4,a {cat} object,0.15,771,5.050529302630143,615.8730445154235,13.410026079397277,7931.491488964775,8190,13.410026079397277,28.48,12.0,188.2140676785096,200.87109834859444,True,True
4,a {cat} object,0.2,771,5.050529302630143,615.8730445154235,13.410026079397277,7931.491488964775,8190,13.410026079397277,28.48,12.0,140.3280555660095,139.29530104669047,True,True
4,other,0.05,1479,13.410026079397277,1916.8059923223343,13.410026079397277,7931.491488964775,8190,13.410026079397277,15.242990654205608,10.0,306.6129887997409,497.2658777600966,True,True
4,other,0.1,1479,13.410026079397277,1916.8059923223343,13.410026079397277,7931.491488964775,8190,13.410026079397277,15.242990654205608,10.0,150.39944820359725,220.08522164573935,True,True
4,other,0.15,1479,13.410026079397277,1916.8059923223343,13.410026079397277,7931.491488964775,8190,13.410026079397277,15.242990654205608,10.0,99.63651908141208,141.31494704505388,True,True
4,other,0.2,1479,13.410026079397277,1916.8059923223343,13.410026079397277,7931.491488964775,8190,13.410026079397277,15.242990654205608,10.0,74.49344002583003,104.06812601037672,True,True
4,the {cat},0.05,197,13.410026079397277,246.80546086631546,13.410026079397277,7931.491488964775,8190,13.410026079397277,10.375,9.0,206.1482412425867,inf,True,True
4,the {cat},0.1,197,13.410026079397277,246.80546086631546,13.410026079397277,7931.491488964775,8190,13.410026079397277,10.375,9.0,101.75179968222763,271.68240387140827,True,True
4,the {cat},0.15,197,13.410026079397277,246.80546086631546,13.410026079397277,7931.491488964775,8190,13.410026079397277,10.375,9.0,67.54568894380132,132.5022849411655,True,True
4,the {cat},0.2,197,13.410026079397277,246.80546086631546,13.410026079397277,7931.491488964775,8190,13.410026079397277,10.375,9.0,50.55164050067393,87.61699423397855,True,True
5,a photo of a {cat},0.05,428,4.8022660652177205,446.04252811284096,14.206956102144733,8246.708625339968,8093,14.206956102144733,19.59090909090909,16.0,419.51883970557645,4700.350357374916,True,True
5,a photo of a {cat},0.1,428,4.8022660652177205,446.04252811284096,14.206956102144733,8246.708625339968,8093,14.206956102144733,19.59090909090909,16.0,204.5564185546292,374.8914384099735,True,True
5,a photo of a {cat},0.15,428,4.8022660652177205,446.04252811284096,14.206956102144733,8246.708625339968,8093,14.206956102144733,19.59090909090909,16.0,135.25264914919504,195.2313695710719,True,True
5,a photo of a {cat},0.2,428,4.8022660652177205,446.04252811284096,14.206956102144733,8246.708625339968,8093,14.206956102144733,19.59090909090909,16.0,101.02526298572378,131.9815526682922,True,True
5,a small {cat} near the center,0.05,2696,14.206956102144733,2397.8948732435165,14.206956102144733,8246.708625339968,8093,14.206956102144733,50.375,45.0,1172.4488732138598,1429.9373097323723,True,True
